old_idx,input_text_ar,target_text_ar,category,triples,data
3466,أندرس أوزبورن | الفنان المرتبط | بيلي إيسو && أندرس أوزبورن | الفنان المرتبط | تبويب بينوا && أندرس أوزبورن | النوع | موسيقى الروك && أندرس ازبورن | الفنان المرتبط | صوت الأراضي الرطبة جميع النجوم,"يرتبط أندسس ازبورن، الذي هو نوعه الموسيقى الروك، بصوت الأراضي الرطبة الكل نجوم. كما يرتبط أيضا مع تبويب بينويت والفنان الموسيقي بيلي إيسو.",Artist,4,dev
3469,أندرو رايل | الفنان المرتبط | بوبينا && أندرو رايل | الفنان المرتبط | كريستيان بيرنز && أندرو رايل | النوع | موسيقى ترانس | أصل الأسلوب | موسيقى البوب,يرتبط الموسيقيون أندرو رايل مع كل من بوبينا وكرستين برنس. أجرت أندرو رايل نوع موسيقى ترانس التي لها أصولها الأسلوبية في موسيقى البوب.,Artist,4,dev
3472,أندرو رايل | الفنان المرتبط | كريستيان بيرنز && أندرو رايل | الفنان المرتبط | جوناثان ميندلسون && أندرو رايل | النوع | موسيقى نشوة && أندرو رايل | سنة بداية النشاط | 2009.,"أندرو رايل، الذي بدأ مهنته الموسيقية في عام 2009، يلعب موسيقى نشوة. لقد عمل مع كريستيان بورنس والفنان الموسيقي جوناثان ميندزون.",Artist,4,dev
3475,أندرو رايل | الفنان المرتبط | جيادان موين && جوايدان موين | الفنان المرتبط | جون ديجويد && أندرو رايل | النوع | موسيقى ترانس | أصل الأسلوب | موسيقى البوب,"موسيقى اندرو رايل هو ترانس و تتميز بأصولها الأسلوبية في موسيقى البوب. يرتبط بالموسيقار جوايدان موين، الذي يرتبط بالفنان الموسيقي جون ديجويد.",Artist,4,dev
3478,أندرو وايت (موسيقي) | الفنان المرتبط |  كايسر تشيف && أندرو وايت (موسيقي) | الفنان المرتبط | ماري بانيلو && أندرو وايت (موسيقي) | شركة تسجيلات | سجلات موليين && أندرو وايت (موسيقي) | سنة بداية النشاط | 2003.,"أندرو وايت هو موسيقي يلعب مع فرقة كايسر تشيف وتم توقيعهم على سجلات موليان ريكوردس. بدأ حياته المهنية الموسيقية في عام 2003 ويرتبط بالفنان الموسيقي، ماري بانسلو. ",Artist,4,dev
3481,أسونسيون | جزء من | أسونسيون الكبرى && أغوستين باربوزا | موت | أسونسيون && باراجواي | قائد | خوان افارا && أغوستين باربوزا | موت | باراجواي,"توفي اغستن باربوزا  في اوسنشيون، وهي جزء من جراند  اوسنشيون، في باراجواي، البلد بقيادة خوان أفارا.",Artist,4,dev
3484,,,Artist,4,dev
3487,مانشستر | جزء من | مانشستر أكبر & ألفريد جارث جونز | أصل | إنجلترا && ألفريد جارث جونز | أصل | مانشستر && مانشستر | قائد | حزب العمال ‏(المملكة المتحدة),"ولد ألفريد جورث جونز في مانشستر، مانشستر الكبرى، إنجلترا. حزب العمل في الأغلبية في مانشستر.",Artist,4,dev
3490,أوروجواي | قائد | تاباري فازكيز && ألفريدو زيتاروسا | موت | مونتيفيديو && مونتيفيديو | بلد | أوروجواي && أوروجواي | نسبة | أوروغواي,"توفي ألفريدو زيتاروسا في مونتيفيديو، وهي مدينة تقع في أوروغواي. يشار إلى زعيم أوروغواي من تاباري فازكيز والأشخاص الذين يعيشون في البلاد باسم أوروغواي.",Artist,4,dev
3909,هارون بيرترام | الفنان المرتبط | الأطفال يتخيلون الأمة && هارون برترام | الفنان المرتبط | أساطير الضواحي && أساطير الضواحي | عضو الفرقة | براين روبرتسون (ترومبونيست) && هارون برترام | النوع | موسيقى سكا بانك && موسيقى سكا بانك | أصل الأسلوب | فاسق روك,"آرون بيرترام هو موسيقي سكا بانك، وهو نوع نشأ من روك بنك. إنه فنان مع أطفال تخيل الأمة وكذلك يلعب أيضا لشريط أساطير الضواحي. براين روبرتسون يلعب الترومبون لأساطير الضواحي.",Artist,5,dev
3912,"هارون دير | النوع | إيندي روك && هارون دير | الأصل | الولايات المتحدة الأمريكية && هارون دير | الفنان المرتبط | وي العملاق && هارون الغزلان | خلفية | ""مغني منفرد"" && هارون دير | الأصل | إنديانا",الأميركي هارون دير هو موسيقي روك إيندي من إنديانا. لديه خلفية كمغني منفرد وكان جزءا من عملاق الفرقة وي.,Artist,5,dev
3915,آرون تيرنر | الفنان المرتبط | بلو كلتور&& آرون تيرنر | النوع | البلاك ميتيل & آرون تيرنر | الفنان المرتبط | فرقة ماميفر && آرون تيرنر | آلة  | غيتار كهربائي && أسود معدن | مزيج النوع الموسيقي | الديث ميتيل,آرون تيرنر هو لاعب غيتار كهربائي عن النوع البلاك ميتيل الذي لعب لفرقة لو كلتور ومهاميفر.  الديث ميتيل هو المزيج الموسيقي من البلاك ميتيل.,Artist,5,dev
3918,آرون تيرنر | الفنان المرتبط | فرقة تويلايت && آرون تيرنر | الفنان المرتبط | غريماشين && آرون تيرنر | النوع | البلاك ميتيل & آرون تيرنر | آلة  | غيتار كهربائي && البلاك ميتيل | مزيج النوع الموسيقي | البلاك ميتيل,"كان موسيقي البلاك ميتيل آرون تيرنر، الذي يلعب الغيتار الكهربائي، جزءا من العصابات توايلايت والغريماشين. البلاك ميتيل لديه المزيج الموسيقي يسمى ديث ميتال.",Artist,5,dev
3921,آرون تيرنر | الفنان المرتبط | توايلايت  (الفرقة) && آرون تيرنر | الفنان المرتبط | أكلة اللوتس (باند) && آرون تيرنر | النوع | ميتيل && آرون تيرنر | الأصل | ماساتشوستس && آرون تيرنر | سنة بداية النشاط | 1995.,ولدت آرون تيرنر في ماساتشوستس وبدأت أداء في عام 1995. وقد لعب سابقا مع الفرقة توايلايت وهو الآن في أكلة اللوتس. وهو يرتبط ارتباطا وثيقا بالنوع  الميتل,Artist,5,dev
3924,أبراداب | سنة بداية النشاط | 1994 && أبراداب | الفنان المرتبط | كاليبر 44 && أبراداب | الأصل | كاتوفيتشي && أبراداب | الفنان المرتبط | ماجيك (مغني الراب) && أبراداب | الأصل | بولندا,"ينشأ الموسيقي أبراداب من كاتوفيتشي، بولندا، وبدأ في الأداء في عام 1994. لعب مع الفرقة كاليبر 44 ويرتبط مع مغني الراب ماجيك.",Artist,5,dev
3927,"ايس وايلدر | خلفية | ""مغني منفردا"" && ايس وايلدر | تاريخ الميلاد | 1982 && ايس وايلدر | الاحتلال | الغناء && ايس وايلدر | أصل | السويد && ايس وايلدر | تاريخ الميلاد | 1982-07-23.","ايس وايلدر لديه خلفية موسيقية حيث ولد مغني منفردا في 23 يوليو 1982، في السويد.",Artist,5,dev
3930,أغوستين باربوزا | أصل | باراجواي && باراجواي | مجموعة عرقية | ميستيزو && أغوستين باربوزا | أصل | أسونسيون && باراجواي | قائد | خوان افارا && باراجواي | لغة | اللغة الإسبانية,"ولد أغوستين باربوزا في أسونسيون، باراجواي وهو عرقي ميسيزو. الإسبانية هي اللغة الرسمية في باراجواي وجوان أفارا هي زعيم البلاد.",Artist,5,dev
3933,أحمد إرتيغون | موت | الولايات المتحدة الأمريكية && أحمد إرتيغون | النوع | إيقاع والبلوز & إيقاع والبلوز | أصل الأسلوب | البلوز & الإيقاع والبلوز | مشتق | ديسكو && الولايات المتحدة | مجموعة عرقية | الأمريكيون الأفارقة,ديسكو مستمد من الإيقاع والبلوز التي نشأت من البلوز. الإيقاع والبلوز هو النوع الموسيقي للأحمد إرتجون الذي توفي في الولايات المتحدة حيث الأميركيين الأفارقة هم جماعة عرقية.,Artist,5,dev
